symbol,date,wave_id,score,entry_time_et,entry_price,target,stop,exit_time_et,exit_price,exit_reason,pnl_per_share,shares,pnl,risk_per_share,duration_minutes
BATL,2026-04-21,20,9,09:22:00,3.32,3.486,3.2716,09:23:00,3.2716,stop_hit,-0.0484,15060,-728.9,0.0484,1.0
BATL,2026-04-21,53,7,18:15:00,4.05,4.2525,4.0199,18:23:00,4.0199,stop_hit,-0.0301,12345,-371.28,0.0301,8.0
BATL,2026-04-21,66,7,19:41:00,4.03,4.2315,4.0201,19:52:00,4.07,time_stop,0.04,12406,496.24,0.01,11.0
CLIK,2026-04-21,4,8,12:58:00,3.54,3.717,3.4613,13:02:00,3.717,target_hit,0.177,12710,2249.67,0.0787,4.0
KIDZ,2026-04-21,14,7,09:31:00,1.585,1.6643,1.5461,09:43:00,1.57,time_stop,-0.015,25723,-385.84,0.0389,12.0
KIDZ,2026-04-21,16,7,09:43:00,1.57,1.6485,1.5561,09:44:00,1.5561,stop_hit,-0.0139,31847,-442.67,0.0139,1.0
KIDZ,2026-04-21,34,7,13:12:00,1.53,1.6065,1.5068,13:25:00,1.51,time_stop,-0.02,32679,-653.58,0.0232,13.0
SPPL,2026-04-21,30,9,14:46:00,2.15,2.2575,2.1445,14:55:00,2.1445,stop_hit,-0.0055,23255,-127.32,0.01,9.0
SPPL,2026-04-21,37,7,16:00:00,2.18,2.289,2.1646,16:19:00,2.18,time_stop,0.0,22935,0.0,0.0154,19.0
SPRC,2026-04-21,9,8,11:40:00,5.27,5.5335,5.1688,11:51:00,5.3,time_stop,0.03,9487,284.61,0.1012,11.0
SPRC,2026-04-21,10,7,11:47:00,5.34,5.607,5.2369,11:53:00,5.2369,stop_hit,-0.1031,9363,-965.56,0.1031,6.0
SPRC,2026-04-21,12,7,12:48:00,5.105,5.3603,5.0673,12:50:00,5.0673,stop_hit,-0.0377,9794,-369.23,0.0377,2.0
SPRC,2026-04-21,13,10,12:59:00,5.095,5.3498,5.0274,13:10:00,5.085,time_stop,-0.01,9813,-98.13,0.0676,11.0
SPRC,2026-04-21,14,7,13:11:00,5.07,5.3235,5.0374,13:22:00,5.1058,time_stop,0.0358,9861,353.02,0.0326,11.0
SPRC,2026-04-21,29,7,17:09:00,5.6,5.88,5.586,17:12:00,5.586,stop_hit,-0.014,8928,-124.99,0.014,3.0
SPRC,2026-04-21,32,9,17:51:00,5.56,5.838,5.5461,18:02:00,5.68,time_stop,0.12,8992,1079.04,0.0139,11.0
SPRC,2026-04-21,33,10,18:05:00,5.67,5.9535,5.586,18:16:00,5.66,time_stop,-0.01,8818,-88.18,0.084,11.0
SPRC,2026-04-21,41,7,19:14:00,5.69,5.9745,5.6658,19:15:00,5.6658,stop_hit,-0.0242,8787,-212.65,0.0242,1.0
UNHG,2026-04-21,6,8,07:02:00,16.5,17.325,16.1196,07:13:00,16.38,time_stop,-0.12,2628,-315.36,0.3804,11.0
UNHG,2026-04-21,28,7,11:14:00,16.535,17.3618,16.4495,11:23:00,16.4495,stop_hit,-0.0855,3023,-258.55,0.0855,9.0
UNHG,2026-04-21,30,7,11:25:00,16.4786,17.3025,16.4238,11:30:00,16.4238,stop_hit,-0.0548,3034,-166.15,0.0548,5.0
UNHG,2026-04-21,34,7,12:42:00,16.77,17.6085,16.7181,12:44:00,16.7181,stop_hit,-0.0519,2981,-154.71,0.0519,2.0
UNHG,2026-04-21,37,9,13:02:00,16.78,17.619,16.6832,13:13:00,16.785,time_stop,0.005,2979,14.89,0.0968,11.0
UNHG,2026-04-21,38,7,13:25:00,16.79,17.6295,16.7131,13:31:00,16.7131,stop_hit,-0.0769,2977,-228.89,0.0769,6.0
UNHG,2026-04-21,40,7,13:35:00,16.77,17.6085,16.6732,13:46:00,16.86,time_stop,0.09,2981,268.29,0.0968,11.0
VELO,2026-04-21,19,8,14:55:00,15.23,15.9915,14.9743,15:06:00,15.31,time_stop,0.08,3282,262.56,0.2557,11.0
VELO,2026-04-21,28,7,16:37:00,15.372,16.1406,15.2917,16:48:00,15.36,time_stop,-0.012,3252,-39.02,0.0803,11.0
XRTX,2026-04-21,22,7,16:19:00,2.64,2.772,2.6318,16:24:00,2.6318,stop_hit,-0.0082,18939,-155.22,0.01,5.0
XRTX,2026-04-21,36,8,19:51:00,2.74,2.877,2.7032,19:53:00,2.7032,stop_hit,-0.0368,18248,-671.07,0.0368,2.0
BMNU,2026-04-22,6,7,06:16:00,2.26,2.373,2.2444,06:27:00,2.26,time_stop,0.0,22123,0.0,0.0156,11.0
BMNU,2026-04-22,10,8,07:53:00,2.29,2.4045,2.2643,08:04:00,2.28,time_stop,-0.01,21834,-218.34,0.0257,11.0
BMNU,2026-04-22,16,7,09:20:00,2.28,2.394,2.2643,09:25:00,2.2643,stop_hit,-0.0157,21929,-343.74,0.0157,5.0
BMNU,2026-04-22,21,8,10:59:00,2.3,2.415,2.2743,11:10:00,2.3102,time_stop,0.0102,21739,221.74,0.0257,11.0
DCX,2026-04-22,6,7,09:02:00,2.0983,2.2032,2.0848,09:13:00,2.1,time_stop,0.0017,23828,40.51,0.0135,11.0
DCX,2026-04-22,10,7,09:21:00,2.11,2.2155,2.0948,09:22:00,2.0948,stop_hit,-0.0152,23696,-361.36,0.0152,1.0
DCX,2026-04-22,24,9,12:38:00,2.09,2.1945,2.0749,12:39:00,2.0749,stop_hit,-0.0151,23923,-361.24,0.0151,1.0
DCX,2026-04-22,44,8,16:29:00,2.04,2.142,2.0249,16:40:00,2.05,time_stop,0.01,24509,245.09,0.0151,11.0
ELPW,2026-04-22,5,7,09:44:00,2.7,2.835,2.5283,09:46:00,2.5283,stop_hit,-0.1717,5822,-999.85,0.1717,2.0
KBSX,2026-04-22,10,7,11:09:00,1.43,1.5015,1.4264,11:10:00,1.4264,stop_hit,-0.0036,34965,-125.0,0.01,1.0
KBSX,2026-04-22,11,7,11:20:00,1.43,1.5015,1.4264,11:29:00,1.4264,stop_hit,-0.0036,34965,-125.0,0.01,9.0
AKAN,2026-04-23,10,8,19:44:00,9.33,9.7965,9.197,19:55:00,9.23,time_stop,-0.1,5359,-535.9,0.133,11.0
MVO,2026-04-23,26,7,13:41:00,2.5199,2.6459,2.5137,13:52:00,2.55,time_stop,0.0301,19842,597.24,0.01,11.0
ARTL,2026-04-24,3,7,07:06:00,4.09,4.2945,4.0399,07:17:00,4.0899,time_stop,-0.0001,12224,-1.22,0.0501,11.0
ARTL,2026-04-24,21,9,09:29:00,4.09,4.2945,4.0299,09:40:00,4.105,time_stop,0.015,12224,183.36,0.0601,11.0
ARTL,2026-04-24,29,7,10:23:00,4.1029,4.308,4.0799,10:25:00,4.0799,stop_hit,-0.023,12186,-280.59,0.023,2.0
ARTL,2026-04-24,39,7,12:55:00,4.0603,4.2633,4.0199,13:04:00,4.0199,stop_hit,-0.0404,12314,-497.18,0.0404,9.0
ARTL,2026-04-24,40,8,13:13:00,4.0535,4.2562,4.0017,13:24:00,4.04,time_stop,-0.0135,12335,-166.52,0.0518,11.0
ARTL,2026-04-24,44,7,14:08:00,4.08,4.284,4.0449,14:10:00,4.0449,stop_hit,-0.0351,12254,-430.57,0.0351,2.0
ARTL,2026-04-24,46,8,14:27:00,4.05,4.2525,4.0199,14:40:00,4.04,time_stop,-0.01,12345,-123.45,0.0301,13.0
ELPW,2026-04-24,6,7,04:49:00,2.57,2.6985,2.5605,05:00:00,2.59,time_stop,0.02,19455,389.1,0.01,11.0
ELPW,2026-04-24,19,8,07:01:00,2.67,2.8035,2.5935,07:12:00,2.73,time_stop,0.06,13071,784.26,0.0765,11.0
ELPW,2026-04-24,20,7,07:10:00,2.73,2.8665,2.6933,07:11:00,2.6933,stop_hit,-0.0367,18315,-673.08,0.0367,1.0
ELPW,2026-04-24,26,7,16:18:00,3.5201,3.6961,3.5112,16:29:00,3.61,time_stop,0.0899,14204,1276.94,0.01,11.0
MIGI,2026-04-24,38,8,13:57:00,7.1199,7.4759,7.0197,14:09:00,7.0401,time_stop,-0.0798,7022,-560.36,0.1002,12.0
MIGI,2026-04-24,40,10,14:27:00,7.08,7.434,7.0324,14:38:00,7.06,time_stop,-0.02,7062,-141.24,0.0476,11.0
MIGI,2026-04-24,48,7,15:25:00,7.11,7.4655,7.1022,15:28:00,7.1022,stop_hit,-0.0078,7032,-54.85,0.01,3.0
CLIK,2026-04-27,35,8,12:36:00,3.145,3.3023,3.1322,12:38:00,3.1322,stop_hit,-0.0128,15898,-204.29,0.0128,2.0
ELPW,2026-04-27,7,7,06:16:00,4.175,4.3838,4.1596,06:23:00,4.1596,stop_hit,-0.0154,11976,-184.73,0.0154,7.0
ELPW,2026-04-27,13,7,07:47:00,4.17,4.3785,4.1496,07:54:00,4.1496,stop_hit,-0.0204,11990,-244.6,0.0204,7.0
ELPW,2026-04-27,17,7,09:07:00,4.07,4.2735,4.0598,09:18:00,4.17,time_stop,0.1,12285,1228.5,0.0102,11.0
ELPW,2026-04-27,38,8,14:34:00,4.1086,4.314,4.0399,14:35:00,4.0399,stop_hit,-0.0687,12169,-836.31,0.0687,1.0
ELPW,2026-04-27,39,7,14:44:00,4.04,4.242,4.0349,14:45:00,4.0349,stop_hit,-0.0051,12376,-63.27,0.01,1.0
AKAN,2026-04-28,6,9,04:54:00,11.52,12.096,11.4812,05:05:00,11.7,time_stop,0.18,4340,781.2,0.0388,11.0
AKAN,2026-04-28,8,10,05:11:00,11.55,12.1275,11.5211,05:19:00,11.5211,stop_hit,-0.0289,4329,-125.0,0.0289,8.0
AKAN,2026-04-28,9,10,05:20:00,11.52,12.096,11.4912,05:22:00,11.4912,stop_hit,-0.0288,4340,-124.99,0.0288,2.0
AKAN,2026-04-28,12,7,05:39:00,11.35,11.9175,11.3117,05:51:00,11.54,time_stop,0.19,4405,836.95,0.0383,12.0
AKAN,2026-04-28,13,7,05:44:00,11.327,11.8933,11.2917,05:55:00,11.35,time_stop,0.023,4414,101.52,0.0353,11.0
AKAN,2026-04-28,18,7,06:31:00,11.42,11.991,11.3793,06:43:00,11.5359,time_stop,0.1159,4378,507.41,0.0407,12.0
BEZ,2026-04-28,22,7,07:42:00,4.56,4.788,4.5286,07:45:00,4.5286,stop_hit,-0.0313,10964,-343.72,0.0313,3.0
BEZ,2026-04-28,24,8,08:01:00,4.63,4.8615,4.5536,08:12:00,4.65,time_stop,0.02,10799,215.98,0.0764,11.0
DAMD,2026-04-28,17,7,08:01:00,7.3305,7.697,7.2818,08:12:00,7.35,time_stop,0.0195,6820,132.99,0.0487,11.0
DAMD,2026-04-28,22,8,09:00:00,7.2695,7.633,7.2319,09:11:00,7.5,time_stop,0.2305,6878,1585.38,0.0376,11.0
DAMD,2026-04-28,41,7,11:53:00,7.17,7.5285,7.1471,11:57:00,7.1471,stop_hit,-0.0229,6973,-159.77,0.0229,4.0
DAMD,2026-04-28,43,7,12:27:00,7.1114,7.467,7.0922,12:38:00,7.125,time_stop,0.0136,7030,95.61,0.0192,11.0
DAMD,2026-04-28,46,8,15:35:00,6.97,7.3185,6.9426,15:46:00,6.98,time_stop,0.01,7173,71.73,0.0274,11.0
DRCT,2026-04-28,16,7,09:23:00,2.9301,3.0766,2.9127,09:31:00,2.9127,stop_hit,-0.0174,17064,-296.91,0.0174,8.0
DRCT,2026-04-28,33,7,14:25:00,2.9099,3.0554,2.8928,14:36:00,2.9029,time_stop,-0.007,17182,-120.27,0.0171,11.0
DRCT,2026-04-28,36,9,15:32:00,2.8599,3.0029,2.833,15:43:00,2.84,time_stop,-0.0199,17483,-347.91,0.0269,11.0
DRCT,2026-04-28,46,9,17:54:00,2.72,2.856,2.6933,18:05:00,2.72,time_stop,0.0,18382,0.0,0.0267,11.0
EDSA,2026-04-28,17,8,06:04:00,10.98,11.529,10.8329,06:16:00,10.9889,time_stop,0.0089,4553,40.52,0.1471,12.0
EDSA,2026-04-28,24,7,07:09:00,10.82,11.361,10.717,07:17:00,10.717,stop_hit,-0.103,4621,-475.78,0.103,8.0
EDSA,2026-04-28,62,7,17:52:00,14.18,14.889,14.0548,18:03:00,14.13,time_stop,-0.05,3526,-176.3,0.1252,11.0
EDSA,2026-04-28,63,7,18:08:00,14.25,14.9625,14.1446,18:19:00,14.26,time_stop,0.01,3508,35.08,0.1054,11.0
EDSA,2026-04-28,67,7,18:30:00,14.2,14.91,14.1047,18:32:00,14.1047,stop_hit,-0.0953,3521,-335.73,0.0953,2.0
EDSA,2026-04-28,78,7,19:38:00,14.1483,14.8557,14.1146,19:39:00,14.1146,stop_hit,-0.0337,3533,-118.97,0.0337,1.0
IREZ,2026-04-28,19,8,08:17:00,14.58,15.309,14.5037,08:20:00,14.5037,stop_hit,-0.0763,3429,-261.8,0.0763,3.0
IREZ,2026-04-28,26,7,09:24:00,14.29,15.0045,14.2443,09:35:00,14.5757,time_stop,0.2857,3498,999.38,0.0457,11.0
IREZ,2026-04-28,51,8,15:51:00,15.38,16.149,15.2518,15:57:00,15.2518,stop_hit,-0.1282,3250,-416.73,0.1282,6.0
IREZ,2026-04-28,58,9,18:14:00,15.1,15.855,15.0224,18:25:00,15.09,time_stop,-0.01,3311,-33.11,0.0776,11.0
NEXR,2026-04-28,4,7,13:21:00,2.43,2.5515,2.4289,13:22:00,2.4289,stop_hit,-0.0011,20576,-22.38,0.01,1.0
NEXR,2026-04-28,27,7,18:50:00,2.19,2.2995,2.1845,18:51:00,2.1845,stop_hit,-0.0055,22831,-125.0,0.01,1.0
SPPL,2026-04-28,17,8,11:38:00,2.33,2.4465,2.3143,11:49:00,2.32,time_stop,-0.01,21459,-214.59,0.0157,11.0
AKAN,2026-04-29,10,7,19:50:00,25.4,26.67,25.3054,19:55:00,25.3054,stop_hit,-0.0946,1968,-186.22,0.0946,5.0
AXIL,2026-04-29,5,8,12:42:00,6.3801,6.6991,6.3641,12:46:00,6.3641,stop_hit,-0.016,7836,-125.77,0.016,4.0
AXIL,2026-04-29,17,7,15:24:00,6.9276,7.274,6.8937,15:31:00,6.8937,stop_hit,-0.0339,7217,-244.49,0.0339,7.0
AXIL,2026-04-29,23,8,16:45:00,6.59,6.9195,6.5636,16:56:00,6.66,time_stop,0.07,7587,531.09,0.0264,11.0
AXIL,2026-04-29,35,7,18:42:00,6.3,6.615,6.2543,18:53:00,6.39,time_stop,0.09,7936,714.24,0.0457,11.0
CRWG,2026-04-29,2,8,04:21:00,4.22,4.431,4.1895,04:32:00,4.2,time_stop,-0.02,11848,-236.96,0.0305,11.0
CRWG,2026-04-29,4,9,04:45:00,4.22,4.431,4.1995,04:58:00,4.23,time_stop,0.01,11848,118.48,0.0205,13.0
CRWG,2026-04-29,9,8,07:12:00,4.32,4.536,4.2893,07:23:00,4.3999,time_stop,0.0799,11574,924.76,0.0308,11.0
CRWG,2026-04-29,14,8,09:03:00,4.32,4.536,4.2893,09:14:00,4.37,time_stop,0.05,11574,578.7,0.0308,11.0
CRWG,2026-04-29,23,10,11:51:00,4.7196,4.9556,4.6883,11:52:00,4.6883,stop_hit,-0.0313,10594,-332.12,0.0313,1.0
CRWG,2026-04-29,30,8,13:02:00,4.68,4.914,4.6384,13:13:00,4.77,time_stop,0.09,10683,961.47,0.0416,11.0
CRWG,2026-04-29,32,7,13:21:00,4.78,5.019,4.7381,13:32:00,4.775,time_stop,-0.005,10460,-52.3,0.0419,11.0
CRWG,2026-04-29,43,7,14:32:00,4.855,5.0978,4.8279,14:43:00,4.8901,time_stop,0.0351,10298,361.46,0.0271,11.0
CRWG,2026-04-29,48,8,15:24:00,4.91,5.1555,4.8778,15:29:00,4.8778,stop_hit,-0.0322,10183,-328.15,0.0322,5.0
CRWG,2026-04-29,54,7,16:01:00,4.82,5.061,4.8179,16:08:00,4.8179,stop_hit,-0.0021,10373,-21.52,0.01,7.0
CRWG,2026-04-29,67,8,17:58:00,4.9,5.145,4.8179,18:09:00,5.0617,time_stop,0.1617,10204,1649.99,0.0821,11.0
CRWG,2026-04-29,74,8,18:45:00,5.1,5.355,5.0573,18:56:00,5.12,time_stop,0.02,9803,196.06,0.0427,11.0
KBSX,2026-04-29,8,7,11:00:00,1.315,1.3807,1.2868,11:08:00,1.2868,stop_hit,-0.0282,35429,-999.98,0.0282,8.0
RDAC,2026-04-29,20,7,07:27:00,6.2655,6.5788,6.0349,07:28:00,6.5788,target_hit,0.3133,4336,1358.36,0.2306,1.0
RDAC,2026-04-29,43,7,14:50:00,20.57,21.5985,18.9525,14:52:00,18.9525,stop_hit,-1.6175,618,-999.61,1.6175,2.0
ROLR,2026-04-29,4,7,04:40:00,10.2,10.71,10.0548,04:51:00,10.0691,time_stop,-0.1309,4901,-641.54,0.1452,11.0
ROLR,2026-04-29,10,7,06:02:00,10.1,10.605,10.0797,06:07:00,10.0797,stop_hit,-0.0203,4950,-100.3,0.0203,5.0
ROLR,2026-04-29,44,7,13:05:00,8.45,8.8725,8.4289,13:16:00,8.5018,time_stop,0.0518,5917,306.5,0.0211,11.0
ROLR,2026-04-29,45,9,13:14:00,8.5199,8.9459,8.4688,13:25:00,8.51,time_stop,-0.0099,5868,-58.09,0.0511,11.0
ROLR,2026-04-29,46,10,13:26:00,8.52,8.946,8.4588,13:32:00,8.4588,stop_hit,-0.0612,5868,-359.12,0.0612,6.0
ROLR,2026-04-29,48,7,14:11:00,8.525,8.9512,8.5037,14:16:00,8.5037,stop_hit,-0.0213,5865,-125.0,0.0213,5.0
ROLR,2026-04-29,51,7,14:39:00,8.525,8.9512,8.4588,14:43:00,8.4588,stop_hit,-0.0662,5865,-388.26,0.0662,4.0
ROLR,2026-04-29,65,7,16:47:00,9.17,9.6285,9.1371,16:59:00,9.31,time_stop,0.14,5452,763.28,0.0329,12.0
ROLR,2026-04-29,78,8,19:36:00,9.34,9.807,9.3266,19:47:00,9.4094,time_stop,0.0694,5353,371.5,0.0134,11.0
SKYQ,2026-04-29,9,7,05:26:00,5.8171,6.108,5.7934,05:37:00,5.9,time_stop,0.0829,8595,712.53,0.0237,11.0
SKYQ,2026-04-29,12,7,05:42:00,5.9,6.195,5.8055,05:53:00,5.88,time_stop,-0.02,8474,-169.48,0.0945,11.0
SKYQ,2026-04-29,14,7,05:54:00,5.88,6.174,5.8653,05:56:00,5.8653,stop_hit,-0.0147,8503,-124.99,0.0147,2.0
SKYQ,2026-04-29,17,7,06:13:00,5.82,6.111,5.8097,06:25:00,5.8752,time_stop,0.0552,8591,474.22,0.0103,12.0
SKYQ,2026-04-29,18,7,06:22:00,5.83,6.1215,5.8181,06:33:00,5.87,time_stop,0.04,8576,343.04,0.0119,11.0
SKYQ,2026-04-29,20,8,06:38:00,5.87,6.1635,5.8087,06:51:00,5.93,time_stop,0.06,8517,511.02,0.0613,13.0
SKYQ,2026-04-29,27,7,08:14:00,6.26,6.573,6.1945,08:25:00,6.24,time_stop,-0.02,7987,-159.74,0.0655,11.0
SKYQ,2026-04-29,28,10,08:21:00,6.28,6.594,6.2144,08:32:00,6.41,time_stop,0.13,7961,1034.93,0.0656,11.0
SKYQ,2026-04-29,54,7,17:19:00,6.43,6.7515,6.2843,17:30:00,6.5,time_stop,0.07,6861,480.27,0.1457,11.0
SKYQ,2026-04-29,56,9,17:25:00,6.31,6.6255,6.2843,17:36:00,6.34,time_stop,0.03,7923,237.69,0.0257,11.0
SKYQ,2026-04-29,69,7,19:08:00,6.48,6.804,6.374,19:19:00,6.4793,time_stop,-0.0007,7716,-5.4,0.106,11.0
XTLB,2026-04-29,8,7,19:20:00,3.31,3.4755,3.2917,19:31:00,3.32,time_stop,0.01,15105,151.05,0.0183,11.0
CANF,2026-04-30,3,7,12:50:00,2.98,3.129,2.9327,13:01:00,3.06,time_stop,0.08,16778,1342.24,0.0473,11.0
CANF,2026-04-30,8,7,14:24:00,3.11,3.2655,3.0524,14:35:00,3.16,time_stop,0.05,16077,803.85,0.0576,11.0
CANF,2026-04-30,11,7,16:22:00,3.07,3.2235,3.0424,16:33:00,3.13,time_stop,0.06,16286,977.16,0.0276,11.0
CANF,2026-04-30,22,7,17:47:00,3.06,3.213,3.0524,17:58:00,3.06,time_stop,0.0,16339,0.0,0.01,11.0
FATN,2026-04-30,38,7,17:49:00,3.0,3.15,2.9825,18:00:00,3.0,time_stop,0.0,16666,0.0,0.0175,11.0
HCAI,2026-04-30,35,8,04:58:00,5.93,6.2265,5.8653,05:09:00,6.09,time_stop,0.16,8431,1348.96,0.0647,11.0
HCAI,2026-04-30,41,8,06:25:00,6.5,6.825,6.1745,06:27:00,6.825,target_hit,0.325,3072,998.4,0.3255,2.0
HCAI,2026-04-30,45,8,04:58:00,5.93,6.2265,5.8653,05:09:00,6.09,time_stop,0.16,8431,1348.96,0.0647,11.0
HCAI,2026-04-30,51,8,06:25:00,6.5,6.825,6.1745,06:27:00,6.825,target_hit,0.325,3072,998.4,0.3255,2.0
HCAI,2026-04-30,66,8,18:51:00,10.49,11.0145,10.4339,19:02:00,10.46,time_stop,-0.03,4766,-142.98,0.0561,11.0
IONZ,2026-04-30,3,7,05:46:00,7.88,8.274,7.8603,06:01:00,7.89,time_stop,0.01,6345,63.45,0.0197,15.0
LLYX,2026-04-30,18,7,08:28:00,16.3897,17.2092,16.2692,08:30:00,16.2692,stop_hit,-0.1205,3050,-367.45,0.1205,2.0
LLYX,2026-04-30,19,10,08:33:00,16.45,17.2725,16.2892,08:44:00,16.42,time_stop,-0.03,3039,-91.17,0.1608,11.0
LLYX,2026-04-30,21,9,08:43:00,16.36,17.178,16.2692,08:54:00,16.39,time_stop,0.03,3056,91.68,0.0908,11.0
LLYX,2026-04-30,23,9,08:52:00,16.38,17.199,16.2925,08:57:00,16.2925,stop_hit,-0.0875,3052,-267.15,0.0875,5.0
LLYX,2026-04-30,62,7,08:28:00,16.3897,17.2092,16.2692,08:30:00,16.2692,stop_hit,-0.1205,3050,-367.45,0.1205,2.0
LLYX,2026-04-30,63,10,08:33:00,16.45,17.2725,16.2892,08:44:00,16.42,time_stop,-0.03,3039,-91.17,0.1608,11.0
LLYX,2026-04-30,65,9,08:43:00,16.36,17.178,16.2692,08:54:00,16.39,time_stop,0.03,3056,91.68,0.0908,11.0
LLYX,2026-04-30,67,9,08:52:00,16.38,17.199,16.2925,08:57:00,16.2925,stop_hit,-0.0875,3052,-267.15,0.0875,5.0
LLYX,2026-04-30,101,10,18:26:00,17.43,18.3015,17.3465,18:37:00,17.4,time_stop,-0.03,2868,-86.04,0.0835,11.0
WNW,2026-04-30,9,7,12:51:00,3.93,4.1265,3.8803,04:00:00,3.8803,stop_hit,-0.0497,12722,-632.6,0.0497,-531.0
WNW,2026-04-30,63,7,17:33:00,4.29,4.5045,4.2095,17:37:00,4.2095,stop_hit,-0.0805,11655,-938.81,0.0805,4.0
WNW,2026-04-30,79,7,19:38:00,4.16,4.368,4.1296,19:42:00,4.368,target_hit,0.208,12019,2499.95,0.0304,4.0
BMNU,2026-05-01,17,7,14:50:00,2.04,2.142,2.0248,15:01:00,2.0387,time_stop,-0.0013,24509,-31.86,0.0152,11.0
BMNU,2026-05-01,20,10,15:24:00,2.04,2.142,2.0199,15:35:00,2.04,time_stop,0.0,24509,0.0,0.0201,11.0
BMNU,2026-05-01,23,7,15:58:00,2.0399,2.1419,2.0199,16:09:00,2.03,time_stop,-0.0099,24511,-242.66,0.02,11.0
FATN,2026-05-01,23,7,08:45:00,3.01,3.1605,2.9726,08:56:00,2.98,time_stop,-0.03,16611,-498.33,0.0374,11.0
FATN,2026-05-01,26,9,09:02:00,3.005,3.1553,2.9825,09:13:00,3.01,time_stop,0.005,16638,83.19,0.0225,11.0
FATN,2026-05-01,36,7,11:48:00,3.28,3.444,3.2519,11:52:00,3.2519,stop_hit,-0.0281,15243,-429.09,0.0281,4.0
FATN,2026-05-01,39,7,12:30:00,3.15,3.3075,3.1222,12:41:00,3.22,time_stop,0.07,15873,1111.11,0.0278,11.0
FATN,2026-05-01,44,8,13:16:00,3.25,3.4125,3.2219,13:27:00,3.26,time_stop,0.01,15384,153.84,0.0281,11.0
FATN,2026-05-01,53,7,14:39:00,3.23,3.3915,3.212,14:41:00,3.212,stop_hit,-0.018,15479,-279.4,0.018,2.0
FATN,2026-05-01,60,7,15:21:00,3.2,3.36,3.192,15:24:00,3.192,stop_hit,-0.008,15625,-125.0,0.01,3.0
FATN,2026-05-01,61,10,15:30:00,3.23,3.3915,3.1821,15:36:00,3.1821,stop_hit,-0.0479,15479,-741.06,0.0479,6.0
FATN,2026-05-01,63,7,15:36:00,3.2101,3.3706,3.202,15:37:00,3.202,stop_hit,-0.0081,15575,-126.55,0.01,1.0
FATN,2026-05-01,68,9,16:34:00,3.04,3.192,3.014,16:45:00,3.12,time_stop,0.08,16447,1315.76,0.026,11.0
FATN,2026-05-01,70,10,17:11:00,3.05,3.2025,3.0163,17:22:00,3.03,time_stop,-0.02,16393,-327.86,0.0337,11.0
FATN,2026-05-01,72,8,18:00:00,3.02,3.171,2.9925,18:11:00,3.0,time_stop,-0.02,16556,-331.12,0.0275,11.0
FATN,2026-05-01,75,8,19:23:00,3.05,3.2025,3.0025,19:34:00,3.03,time_stop,-0.02,16393,-327.86,0.0475,11.0
ISPC,2026-05-01,31,7,05:42:00,6.2,6.51,6.1546,05:45:00,6.1546,stop_hit,-0.0454,8064,-366.31,0.0454,3.0
ISPC,2026-05-01,32,7,05:46:00,6.2,6.51,6.1346,05:50:00,6.51,target_hit,0.31,8064,2499.84,0.0654,4.0
JTAI,2026-05-01,4,7,09:17:00,7.31,7.6755,7.2718,09:22:00,7.31,session_end,0.0,6839,0.0,0.0382,5.0
LABT,2026-05-01,9,7,09:16:00,4.26,4.473,4.2294,09:31:00,4.26,time_stop,0.0,11737,0.0,0.0306,15.0
LABT,2026-05-01,22,8,04:47:00,2.71,2.8455,2.6262,04:54:00,2.6262,stop_hit,-0.0838,11935,-999.94,0.0838,7.0
LABT,2026-05-01,28,9,05:42:00,2.67,2.8035,2.6434,05:56:00,2.69,time_stop,0.02,18726,374.52,0.0266,14.0
LABT,2026-05-01,61,8,16:35:00,3.28,3.444,3.2419,16:46:00,3.29,time_stop,0.01,15243,152.43,0.0381,11.0
LABT,2026-05-01,63,9,16:41:00,3.28,3.444,3.2519,16:52:00,3.27,time_stop,-0.01,15243,-152.43,0.0281,11.0
SST,2026-05-01,33,8,13:20:00,4.0299,4.2314,3.975,13:23:00,3.975,stop_hit,-0.0549,12407,-680.68,0.0549,3.0
SST,2026-05-01,64,7,18:28:00,3.82,4.011,3.7506,18:29:00,3.7506,stop_hit,-0.0694,13089,-908.38,0.0694,1.0
SST,2026-05-01,68,7,19:01:00,3.87,4.0635,3.8404,19:02:00,3.8404,stop_hit,-0.0296,12919,-382.73,0.0296,1.0
SST,2026-05-01,69,8,19:20:00,3.9,4.095,3.8304,19:22:00,3.8304,stop_hit,-0.0696,12820,-892.27,0.0696,2.0
UONE,2026-05-01,18,7,16:12:00,7.87,8.2635,7.3216,16:22:00,7.3216,stop_hit,-0.5484,1823,-999.64,0.5484,10.0
CLNN,2026-05-04,7,8,12:25:00,6.62,6.951,6.6035,12:26:00,6.6035,stop_hit,-0.0165,7552,-124.99,0.0165,1.0
CRE,2026-05-04,5,7,06:53:00,2.82,2.961,2.793,07:04:00,2.8,time_stop,-0.02,17730,-354.6,0.027,11.0
CRE,2026-05-04,12,8,08:56:00,2.71,2.8455,2.6534,09:05:00,2.6534,stop_hit,-0.0566,17652,-999.99,0.0566,9.0
FATN,2026-05-04,14,10,07:10:00,3.09,3.2445,3.0723,07:13:00,3.0723,stop_hit,-0.0177,16181,-286.4,0.0177,3.0
FATN,2026-05-04,15,7,07:18:00,3.05,3.2025,3.0324,07:29:00,3.06,time_stop,0.01,16393,163.93,0.0176,11.0
