strategy,symbol,session_date,direction,entry_ts,exit_ts,entry_price,exit_price,stop_price,target_price,qty,risk_dollars,pnl,r_multiple,exit_reason,anchor_type,anchor_date
AVWAP-Pullback,AAPL,2023-05-25,long,2023-05-25T12:53:00,2023-05-25T13:05:00,173.25,172.94405061335738,172.94405061335738,173.86189877328525,468,1000.0,-143.1843129487479,-0.1431843129487479,stop,gap_day,2023-05-05
AVWAP-Pullback,NFLX,2023-05-25,short,2023-05-25T09:39:00,2023-05-25T09:43:00,360.5,361.8634731355988,361.8634731355988,357.77305372880244,634,1000.0,-864.4419679696272,-0.8644419679696271,stop,gap_day,2023-05-18
AVWAP-Pullback,QCOM,2023-05-25,short,2023-05-25T12:24:00,2023-05-25T13:35:00,102.83,103.11144283861591,103.11144283861591,102.26711432276817,315,1000.0,-88.65449416401368,-0.08865449416401368,stop,gap_day,2023-05-22
AVWAP-Pullback,CSCO,2023-05-25,long,2023-05-25T09:58:00,2023-05-25T10:11:00,48.335,48.093064458263065,48.093064458263065,48.81887108347387,818,1000.0,-197.90327314081364,-0.19790327314081363,stop,gap_day,2023-05-18
AVWAP-Pullback,MU,2023-05-25,long,2023-05-25T10:34:00,2023-05-25T10:52:00,67.86,68.16499999999999,67.59925839540455,68.3814832091909,1015,1000.0,309.5749999999925,0.3095749999999925,trail_stop,gap_day,2023-05-22
AVWAP-Pullback,PLTR,2023-05-25,long,2023-05-25T09:38:00,2023-05-25T09:39:00,12.9,12.73574018479836,12.73574018479836,13.228519630403282,5807,1000.0,-953.856746875928,-0.953856746875928,stop,gap_day,2023-05-24
AVWAP-Pullback,ROKU,2023-05-25,long,2023-05-25T11:38:00,2023-05-25T11:43:00,55.52,55.33658766624797,55.33658766624797,55.886824667504065,206,1000.0,-37.78294075291839,-0.037782940752918395,stop,gap_day,2023-05-10
AVWAP-Pullback,SNAP,2023-05-25,long,2023-05-25T13:43:00,2023-05-25T15:55:00,9.84,9.785,9.683142544772679,10.153714910454642,838,1000.0,-46.08999999999976,-0.04608999999999976,session_close,gap_day,2023-05-17
AVWAP-Pullback,BAC,2023-05-25,long,2023-05-25T11:27:00,2023-05-25T15:55:00,27.965,28.175,27.773453026784278,28.348093946431444,3325,1000.0,698.2500000000028,0.6982500000000028,session_close,gap_day,2023-05-05
AVWAP-Pullback,AAL,2023-05-25,long,2023-05-25T13:53:00,2023-05-25T15:55:00,14.295,14.355,14.134493052741393,14.616013894517215,738,1000.0,44.28000000000037,0.04428000000000037,session_close,gap_day,2023-05-08
AVWAP-Pullback,NVDA,2023-05-26,short,2023-05-26T09:46:00,2023-05-26T09:48:00,379.07,378.24999999999994,380.52684531851526,376.15630936296947,686,1000.0,562.5200000000343,0.5625200000000343,trail_stop,gap_day,2023-05-25
AVWAP-Pullback,NFLX,2023-05-26,long,2023-05-26T09:42:00,2023-05-26T09:43:00,361.99,361.3560185370488,361.3560185370488,363.25796292590246,251,1000.0,-159.12934720075776,-0.15912934720075778,stop,gap_day,2023-05-18
AVWAP-Pullback,PLTR,2023-05-26,long,2023-05-26T13:29:00,2023-05-26T13:57:00,13.74,13.581838333273819,13.581838333273819,14.056323333452363,529,1000.0,-83.66752169815007,-0.08366752169815007,stop,gap_day,2023-05-25
AVWAP-Pullback,F,2023-05-26,long,2023-05-26T09:38:00,2023-05-26T10:20:00,11.655,11.946108018280162,11.509445990859918,11.946108018280162,670,1000.0,195.04237224770895,0.19504237224770896,target,gap_day,2023-05-05
