strategy,symbol,session_date,direction,entry_ts,exit_ts,entry_price,exit_price,stop_price,target_price,qty,risk_dollars,pnl,r_multiple,exit_reason,anchor_type,anchor_date
AVWAP-Breakout,TSLA,2024-07-25,long,2024-07-25T12:41:00,2024-07-25T12:48:00,225.56,224.61999999999998,224.61999999999998,227.44000000000005,1063,1000.0,-999.2200000000278,-0.9992200000000278,stop,gap_day,2024-07-22
AVWAP-Breakout,NVDA,2024-07-26,long,2024-07-26T10:01:00,2024-07-26T10:04:00,115.01,114.45,114.45,116.13000000000001,1785,1000.0,-999.600000000004,-0.999600000000004,stop,gap_day,2024-07-24
AVWAP-Breakout,META,2024-07-26,long,2024-07-26T10:01:00,2024-07-26T10:05:00,464.68,461.75,461.75,470.54,341,1000.0,-999.1300000000024,-0.9991300000000024,stop,gap_day,2024-07-24
AVWAP-Breakout,TSLA,2024-07-26,long,2024-07-26T12:05:00,2024-07-26T12:09:00,219.33,219.51999999999998,219.01999999999998,219.95000000000007,1520,1000.0,288.79999999995334,0.2887999999999533,trail_stop,earnings,2024-07-24
AVWAP-Breakout,NVDA,2024-07-29,long,2024-07-29T10:36:00,2024-07-29T10:37:00,114.93,114.64,114.64,115.51000000000002,3448,1000.0,-999.9200000000216,-0.9999200000000216,stop,gap_day,2024-07-26
AVWAP-Breakout,META,2024-07-29,long,2024-07-29T11:27:00,2024-07-29T11:30:00,468.835,468.22999999999996,468.22999999999996,470.045,312,1000.0,-188.76000000000568,-0.18876000000000567,stop,gap_day,2024-07-26
AVWAP-Breakout,AAPL,2024-07-31,long,2024-07-31T10:19:00,2024-07-31T10:26:00,223.145,222.75,222.75,223.93500000000003,2531,1000.0,-999.7450000000259,-0.999745000000026,stop,gap_day,2024-07-17
AVWAP-Breakout,NVDA,2024-07-31,long,2024-07-31T13:44:00,2024-07-31T13:47:00,114.75,115.47,114.39,115.47,2777,1000.0,1999.4399999999969,1.9994399999999968,target,gap_day,2024-07-22
AVWAP-Breakout,META,2024-07-31,long,2024-07-31T10:59:00,2024-07-31T11:00:00,472.88,472.74,472.74,473.15999999999997,499,1000.0,-69.85999999999319,-0.06985999999999319,stop,gap_day,2024-07-18
AVWAP-Breakout,META,2024-08-01,long,2024-08-01T11:52:00,2024-08-01T11:54:00,506.77,503.99,503.99,512.3299999999999,359,1000.0,-998.0199999999902,-0.9980199999999902,stop,gap_day,2024-07-26
AVWAP-Breakout,TSLA,2024-08-01,long,2024-08-01T11:00:00,2024-08-01T11:01:00,225.03,224.54999999999998,224.54999999999998,225.99000000000004,2083,1000.0,-999.8400000000379,-0.9998400000000379,stop,earnings,2024-07-24
AVWAP-Breakout,AAPL,2024-08-02,long,2024-08-02T12:22:00,2024-08-02T12:25:00,224.14,223.79999999999998,223.79999999999998,224.82,2941,1000.0,-999.9400000000101,-0.99994000000001,stop,gap_day,2024-07-15
