fill_ts,symbol,session_date,winning_strategy,blocked_strategy,blocked_direction,blocked_intended_entry_price
2020-01-24 11:43:00,DIS,2020-01-24,ORB-5min,PDH-PDL-Breakout,short,
2020-01-24 11:58:00,DIS,2020-01-24,ORB-5min,Round-Number,long,
2020-01-24 12:19:00,ADBE,2020-01-24,ORB-5min,PDH-PDL-Fade,short,
2020-01-24 12:21:00,TSLA,2020-01-24,PDH-PDL-Breakout,PDH-PDL-Fade,long,
2020-01-24 12:22:00,SNAP,2020-01-24,ORB-5min,PDH-PDL-Breakout,short,
2020-01-24 12:24:00,QCOM,2020-01-24,PDH-PDL-Fade,Round-Number,short,
2020-01-24 13:55:00,ROKU,2020-01-24,ORB-5min,Round-Number,long,
2020-01-24 14:19:00,ROKU,2020-01-24,ORB-5min,PDH-PDL-Breakout,short,
2020-01-24 14:57:00,DAL,2020-01-24,PDH-PDL-Breakout,PDH-PDL-Fade,long,
2020-01-27 10:47:00,ROKU,2020-01-27,ORB-5min,Round-Number,long,
2020-01-28 09:40:00,SNAP,2020-01-28,PDH-PDL-Fade,ORB-5min,short,
2020-01-28 09:41:00,WFC,2020-01-28,ORB-5min,PDH-PDL-Fade,short,
2020-01-28 10:01:00,MSFT,2020-01-28,VWAP-Mean-Reversion,ORB-5min,long,
2020-01-28 10:01:00,MSFT,2020-01-28,VWAP-Mean-Reversion,PDH-PDL-Breakout,long,
2020-01-28 10:05:00,WFC,2020-01-28,ORB-5min,PDH-PDL-Breakout,long,
2020-01-28 10:08:00,BAC,2020-01-28,PDH-PDL-Fade,ORB-5min,long,
2020-01-28 10:08:00,BAC,2020-01-28,PDH-PDL-Fade,PDH-PDL-Breakout,long,
2020-01-28 10:17:00,AAL,2020-01-28,PDH-PDL-Fade,ORB-5min,long,
2020-01-28 10:17:00,AAL,2020-01-28,PDH-PDL-Fade,PDH-PDL-Breakout,long,
2020-01-28 10:24:00,MU,2020-01-28,PDH-PDL-Fade,PDH-PDL-Breakout,long,
2020-01-28 10:28:00,F,2020-01-28,PDH-PDL-Breakout,PDH-PDL-Fade,short,
2020-01-28 10:30:00,AAPL,2020-01-28,PDH-PDL-Breakout,VWAP-Mean-Reversion,short,
2020-01-28 10:45:00,AAPL,2020-01-28,PDH-PDL-Breakout,ORB-5min,long,
2020-01-28 10:46:00,CRM,2020-01-28,PDH-PDL-Breakout,ORB-5min,long,
2020-01-28 10:47:00,DIS,2020-01-28,ORB-5min,PDH-PDL-Breakout,long,
2020-01-28 10:50:00,ORCL,2020-01-28,ORB-5min,PDH-PDL-Fade,short,
2020-01-28 10:53:00,ORCL,2020-01-28,ORB-5min,PDH-PDL-Breakout,long,
2020-01-28 11:04:00,DIS,2020-01-28,ORB-5min,PDH-PDL-Fade,short,
2020-01-28 11:26:00,NKE,2020-01-28,PDH-PDL-Fade,ORB-5min,long,
2020-01-28 11:30:00,INTC,2020-01-28,ORB-5min,PDH-PDL-Fade,short,
2020-01-28 11:51:00,AMD,2020-01-28,Round-Number,ORB-5min,long,
2020-01-28 11:51:00,ROKU,2020-01-28,ORB-5min,PDH-PDL-Breakout,long,
2020-01-28 11:55:00,ROKU,2020-01-28,ORB-5min,PDH-PDL-Fade,short,
2020-01-28 12:22:00,INTC,2020-01-28,ORB-5min,PDH-PDL-Breakout,long,
2020-01-28 14:03:00,NFLX,2020-01-28,ORB-5min,PDH-PDL-Fade,short,
2020-01-28 14:06:00,QCOM,2020-01-28,ORB-5min,VWAP-Mean-Reversion,short,
2020-01-28 14:38:00,NFLX,2020-01-28,ORB-5min,PDH-PDL-Breakout,long,
2020-01-28 14:42:00,ROKU,2020-01-28,ORB-5min,Round-Number,short,
2020-01-28 14:49:00,F,2020-01-28,ORB-5min,VWAP-Mean-Reversion,short,
2020-01-28 14:52:00,ROKU,2020-01-28,ORB-5min,VWAP-Mean-Reversion,short,
2020-01-28 15:04:00,AMD,2020-01-28,Round-Number,VWAP-Mean-Reversion,short,
2020-01-29 09:38:00,SNAP,2020-01-29,PDH-PDL-Breakout,PDH-PDL-Fade,short,
2020-01-29 10:01:00,CSCO,2020-01-29,ORB-5min,PDH-PDL-Breakout,short,
2020-01-29 10:03:00,AMD,2020-01-29,PDH-PDL-Breakout,ORB-5min,short,
2020-01-29 10:03:00,CRM,2020-01-29,PDH-PDL-Fade,ORB-5min,short,
2020-01-29 10:03:00,NKE,2020-01-29,PDH-PDL-Fade,ORB-5min,short,
2020-01-29 10:03:00,QCOM,2020-01-29,VWAP-Mean-Reversion,PDH-PDL-Fade,long,
2020-01-29 10:03:00,MSFT,2020-01-29,ORB-5min,PDH-PDL-Breakout,long,
2020-01-29 10:09:00,DAL,2020-01-29,ORB-5min,PDH-PDL-Fade,long,
2020-01-29 10:38:00,NFLX,2020-01-29,ORB-5min,PDH-PDL-Fade,long,
2020-01-29 10:39:00,NKE,2020-01-29,PDH-PDL-Fade,Round-Number,long,
2020-01-29 10:53:00,F,2020-01-29,ORB-5min,VWAP-Mean-Reversion,short,
2020-01-29 11:05:00,WFC,2020-01-29,ORB-5min,PDH-PDL-Fade,short,
2020-01-29 11:56:00,AAPL,2020-01-29,PDH-PDL-Breakout,ORB-5min,long,
2020-01-29 12:56:00,NFLX,2020-01-29,ORB-5min,PDH-PDL-Breakout,short,
2020-01-29 14:01:00,WFC,2020-01-29,ORB-5min,PDH-PDL-Breakout,long,
2020-01-29 14:02:00,WFC,2020-01-29,ORB-5min,VWAP-Mean-Reversion,short,
2020-01-29 14:54:00,DAL,2020-01-29,ORB-5min,PDH-PDL-Breakout,short,
2020-01-29 15:06:00,DIS,2020-01-29,PDH-PDL-Breakout,PDH-PDL-Fade,long,
2020-01-29 15:41:00,F,2020-01-29,ORB-5min,PDH-PDL-Breakout,short,
2020-01-30 09:41:00,BAC,2020-01-30,ORB-5min,PDH-PDL-Fade,long,
2020-01-30 09:46:00,DAL,2020-01-30,ORB-5min,PDH-PDL-Fade,long,
2020-01-30 09:57:00,MSFT,2020-01-30,VWAP-Mean-Reversion,PDH-PDL-Breakout,long,
2020-01-30 09:57:00,QCOM,2020-01-30,PDH-PDL-Fade,PDH-PDL-Breakout,short,
2020-01-30 10:33:00,WFC,2020-01-30,PDH-PDL-Fade,PDH-PDL-Breakout,short,
2020-01-30 10:51:00,INTC,2020-01-30,PDH-PDL-Breakout,Round-Number,long,
2020-01-30 11:08:00,DIS,2020-01-30,PDH-PDL-Breakout,VWAP-Mean-Reversion,short,
2020-01-30 11:15:00,DIS,2020-01-30,PDH-PDL-Breakout,ORB-5min,long,
2020-01-30 11:32:00,CRM,2020-01-30,PDH-PDL-Fade,PDH-PDL-Breakout,long,
2020-01-30 11:37:00,MSFT,2020-01-30,VWAP-Mean-Reversion,ORB-5min,short,
2020-01-30 14:23:00,AMD,2020-01-30,ORB-5min,PDH-PDL-Fade,short,
2020-01-30 14:43:00,CSCO,2020-01-30,VWAP-Mean-Reversion,ORB-5min,long,
2020-01-30 14:43:00,AMD,2020-01-30,ORB-5min,PDH-PDL-Breakout,long,
2020-01-30 14:44:00,ADBE,2020-01-30,ORB-5min,VWAP-Mean-Reversion,short,
2020-01-30 15:06:00,AAL,2020-01-30,ORB-5min,PDH-PDL-Breakout,long,
2020-01-30 15:21:00,CSCO,2020-01-30,VWAP-Mean-Reversion,PDH-PDL-Fade,long,
2020-01-30 15:44:00,NVDA,2020-01-30,PDH-PDL-Breakout,ORB-5min,long,
2020-01-30 15:44:00,ORCL,2020-01-30,ORB-5min,PDH-PDL-Fade,long,
2020-01-30 15:49:00,MU,2020-01-30,ORB-5min,Round-Number,short,
2020-01-30 15:54:00,AAPL,2020-01-30,PDH-PDL-Breakout,ORB-5min,long,
2020-01-30 15:55:00,INTC,2020-01-30,PDH-PDL-Breakout,ORB-5min,long,
2020-01-30 15:55:00,ADBE,2020-01-30,ORB-5min,PDH-PDL-Breakout,long,
2020-01-31 09:53:00,SNAP,2020-01-31,ORB-5min,PDH-PDL-Fade,long,
2020-01-31 10:05:00,QCOM,2020-01-31,PDH-PDL-Breakout,ORB-5min,short,
2020-01-31 10:05:00,AVGO,2020-01-31,ORB-5min,PDH-PDL-Breakout,short,
2020-01-31 10:05:00,INTC,2020-01-31,ORB-5min,PDH-PDL-Breakout,short,
2020-01-31 10:07:00,AVGO,2020-01-31,ORB-5min,PDH-PDL-Fade,long,
2020-01-31 10:07:00,INTC,2020-01-31,ORB-5min,PDH-PDL-Fade,long,
2020-01-31 10:14:00,NVDA,2020-01-31,ORB-5min,PDH-PDL-Breakout,short,
2020-01-31 10:17:00,INTC,2020-01-31,ORB-5min,Round-Number,short,
2020-01-31 10:22:00,NVDA,2020-01-31,ORB-5min,PDH-PDL-Fade,long,
2020-01-31 10:31:00,MSFT,2020-01-31,ORB-5min,PDH-PDL-Fade,long,
2020-01-31 10:40:00,SNAP,2020-01-31,ORB-5min,PDH-PDL-Breakout,short,
2020-01-31 10:51:00,ADBE,2020-01-31,ORB-5min,PDH-PDL-Fade,long,
2020-01-31 10:52:00,CSCO,2020-01-31,ORB-5min,PDH-PDL-Fade,long,
2020-01-31 11:05:00,DIS,2020-01-31,ORB-5min,PDH-PDL-Breakout,long,
2020-01-31 11:16:00,MSFT,2020-01-31,ORB-5min,PDH-PDL-Breakout,short,
2020-01-31 11:16:00,ADBE,2020-01-31,ORB-5min,PDH-PDL-Breakout,short,
2020-01-31 11:16:00,CSCO,2020-01-31,ORB-5min,PDH-PDL-Breakout,short,
2020-01-31 11:26:00,WFC,2020-01-31,ORB-5min,PDH-PDL-Fade,long,
2020-01-31 11:33:00,WFC,2020-01-31,ORB-5min,PDH-PDL-Breakout,short,
2020-01-31 12:50:00,DAL,2020-01-31,PDH-PDL-Fade,PDH-PDL-Breakout,short,
2020-01-31 13:49:00,MU,2020-01-31,ORB-5min,PDH-PDL-Fade,long,
2020-01-31 14:24:00,MU,2020-01-31,ORB-5min,PDH-PDL-Breakout,short,
2020-01-31 15:38:00,QCOM,2020-01-31,PDH-PDL-Breakout,Round-Number,long,
2020-01-31 15:44:00,BAC,2020-01-31,VWAP-Mean-Reversion,PDH-PDL-Fade,long,
2020-01-31 15:53:00,TSLA,2020-01-31,ORB-5min,PDH-PDL-Breakout,long,
2020-02-03 10:01:00,INTC,2020-02-03,VWAP-Mean-Reversion,Round-Number,short,
2020-02-03 10:27:00,CSCO,2020-02-03,ORB-5min,VWAP-Mean-Reversion,short,
2020-02-03 10:30:00,BAC,2020-02-03,ORB-5min,VWAP-Mean-Reversion,short,
2020-02-03 11:10:00,INTC,2020-02-03,VWAP-Mean-Reversion,ORB-5min,long,
2020-02-03 14:33:00,ADBE,2020-02-03,ORB-5min,VWAP-Mean-Reversion,short,
2020-02-04 09:43:00,F,2020-02-04,ORB-5min,PDH-PDL-Fade,short,
2020-02-04 09:48:00,DIS,2020-02-04,ORB-5min,PDH-PDL-Breakout,long,
2020-02-04 09:54:00,MU,2020-02-04,Round-Number,ORB-5min,long,
2020-02-04 09:54:00,MU,2020-02-04,Round-Number,PDH-PDL-Breakout,long,
2020-02-04 09:54:00,F,2020-02-04,ORB-5min,PDH-PDL-Breakout,long,
2020-02-04 09:59:00,AAL,2020-02-04,ORB-5min,PDH-PDL-Breakout,long,
2020-02-04 10:05:00,BAC,2020-02-04,VWAP-Mean-Reversion,PDH-PDL-Breakout,long,
2020-02-04 10:09:00,DAL,2020-02-04,PDH-PDL-Breakout,ORB-5min,long,
2020-02-04 10:12:00,INTC,2020-02-04,Round-Number,PDH-PDL-Fade,short,
2020-02-04 10:18:00,ORCL,2020-02-04,ORB-5min,PDH-PDL-Breakout,long,
2020-02-04 10:26:00,BAC,2020-02-04,VWAP-Mean-Reversion,ORB-5min,long,
2020-02-04 10:26:00,CSCO,2020-02-04,VWAP-Mean-Reversion,PDH-PDL-Breakout,long,
2020-02-04 10:36:00,CSCO,2020-02-04,VWAP-Mean-Reversion,ORB-5min,long,
2020-02-04 10:55:00,ORCL,2020-02-04,ORB-5min,VWAP-Mean-Reversion,short,
2020-02-04 10:59:00,AVGO,2020-02-04,PDH-PDL-Breakout,VWAP-Mean-Reversion,short,
2020-02-04 11:02:00,INTC,2020-02-04,Round-Number,ORB-5min,short,
2020-02-04 11:02:00,INTC,2020-02-04,Round-Number,PDH-PDL-Breakout,long,
2020-02-04 11:33:00,NVDA,2020-02-04,PDH-PDL-Breakout,ORB-5min,long,
2020-02-04 11:53:00,ADBE,2020-02-04,PDH-PDL-Breakout,VWAP-Mean-Reversion,short,
2020-02-04 12:00:00,SNAP,2020-02-04,ORB-5min,PDH-PDL-Breakout,long,
2020-02-04 12:01:00,SNAP,2020-02-04,ORB-5min,PDH-PDL-Fade,short,
2020-02-04 12:13:00,CRM,2020-02-04,PDH-PDL-Breakout,VWAP-Mean-Reversion,short,
2020-02-04 13:06:00,DIS,2020-02-04,ORB-5min,Round-Number,short,
2020-02-04 13:15:00,F,2020-02-04,ORB-5min,VWAP-Mean-Reversion,short,
2020-02-04 14:09:00,NKE,2020-02-04,PDH-PDL-Breakout,ORB-5min,short,
2020-02-04 14:16:00,DIS,2020-02-04,ORB-5min,VWAP-Mean-Reversion,short,
2020-02-04 15:12:00,QCOM,2020-02-04,PDH-PDL-Breakout,VWAP-Mean-Reversion,short,
2020-02-05 09:43:00,CRM,2020-02-05,ORB-5min,PDH-PDL-Fade,long,
2020-02-05 09:51:00,BAC,2020-02-05,PDH-PDL-Breakout,ORB-5min,long,
2020-02-05 09:53:00,CRM,2020-02-05,ORB-5min,PDH-PDL-Breakout,short,
2020-02-05 10:07:00,ADBE,2020-02-05,ORB-5min,PDH-PDL-Breakout,long,
2020-02-05 10:09:00,TSLA,2020-02-05,ORB-5min,PDH-PDL-Breakout,short,
2020-02-05 10:10:00,ROKU,2020-02-05,ORB-5min,PDH-PDL-Breakout,short,
2020-02-05 10:15:00,QCOM,2020-02-05,ORB-5min,PDH-PDL-Breakout,long,
2020-02-05 10:24:00,CSCO,2020-02-05,VWAP-Mean-Reversion,PDH-PDL-Breakout,long,
2020-02-05 10:25:00,DIS,2020-02-05,PDH-PDL-Fade,PDH-PDL-Breakout,short,
2020-02-05 10:37:00,MSFT,2020-02-05,ORB-5min,PDH-PDL-Breakout,long,
2020-02-05 10:40:00,MSFT,2020-02-05,ORB-5min,PDH-PDL-Fade,short,
2020-02-05 10:42:00,NVDA,2020-02-05,ORB-5min,PDH-PDL-Fade,short,
2020-02-05 11:10:00,WFC,2020-02-05,VWAP-Mean-Reversion,ORB-5min,long,
2020-02-05 12:20:00,QCOM,2020-02-05,ORB-5min,Round-Number,long,
2020-02-05 13:47:00,NFLX,2020-02-05,ORB-5min,PDH-PDL-Breakout,long,
2020-02-05 13:49:00,DIS,2020-02-05,PDH-PDL-Fade,Round-Number,short,
2020-02-05 14:46:00,INTC,2020-02-05,PDH-PDL-Breakout,VWAP-Mean-Reversion,short,
2020-02-05 14:50:00,INTC,2020-02-05,PDH-PDL-Breakout,ORB-5min,long,
2020-02-06 09:33:00,DAL,2020-02-06,PDH-PDL-Breakout,Round-Number,short,
2020-02-06 09:52:00,ORCL,2020-02-06,Round-Number,PDH-PDL-Breakout,long,
2020-02-06 10:14:00,AAL,2020-02-06,PDH-PDL-Fade,PDH-PDL-Breakout,long,
2020-02-06 10:18:00,AVGO,2020-02-06,ORB-5min,PDH-PDL-Breakout,short,
2020-02-06 10:24:00,CSCO,2020-02-06,PDH-PDL-Fade,ORB-5min,short,
2020-02-06 10:24:00,ORCL,2020-02-06,Round-Number,PDH-PDL-Fade,short,
2020-02-06 10:53:00,AMD,2020-02-06,PDH-PDL-Breakout,ORB-5min,short,
2020-02-06 11:40:00,F,2020-02-06,PDH-PDL-Fade,PDH-PDL-Breakout,short,
2020-02-06 12:13:00,CSCO,2020-02-06,PDH-PDL-Fade,PDH-PDL-Breakout,long,
2020-02-06 13:50:00,AMD,2020-02-06,PDH-PDL-Breakout,PDH-PDL-Fade,long,
2020-02-06 14:19:00,AAPL,2020-02-06,ORB-5min,PDH-PDL-Fade,short,
2020-02-06 14:46:00,AAPL,2020-02-06,ORB-5min,PDH-PDL-Breakout,long,
2020-02-07 09:36:00,DAL,2020-02-07,PDH-PDL-Fade,PDH-PDL-Breakout,short,
2020-02-07 09:46:00,NKE,2020-02-07,Round-Number,ORB-5min,short,
2020-02-07 09:46:00,NKE,2020-02-07,Round-Number,PDH-PDL-Breakout,short,
2020-02-07 09:53:00,F,2020-02-07,ORB-5min,PDH-PDL-Breakout,short,
2020-02-07 09:59:00,WFC,2020-02-07,PDH-PDL-Breakout,ORB-5min,short,
2020-02-07 10:16:00,MU,2020-02-07,ORB-5min,PDH-PDL-Breakout,short,
2020-02-07 10:21:00,MSFT,2020-02-07,ORB-5min,PDH-PDL-Breakout,long,
2020-02-07 10:40:00,CRM,2020-02-07,VWAP-Mean-Reversion,PDH-PDL-Fade,short,
2020-02-07 11:09:00,WFC,2020-02-07,PDH-PDL-Breakout,VWAP-Mean-Reversion,short,
2020-02-07 11:24:00,WFC,2020-02-07,PDH-PDL-Breakout,PDH-PDL-Fade,long,
2020-02-07 11:29:00,CRM,2020-02-07,VWAP-Mean-Reversion,PDH-PDL-Breakout,long,
2020-02-07 12:20:00,F,2020-02-07,ORB-5min,VWAP-Mean-Reversion,short,
2020-02-07 12:20:00,BAC,2020-02-07,PDH-PDL-Fade,VWAP-Mean-Reversion,short,
2020-02-07 12:58:00,SNAP,2020-02-07,PDH-PDL-Fade,VWAP-Mean-Reversion,short,
2020-02-07 13:19:00,SNAP,2020-02-07,PDH-PDL-Fade,PDH-PDL-Breakout,long,
2020-02-07 14:05:00,CRM,2020-02-07,VWAP-Mean-Reversion,ORB-5min,short,
2020-02-07 14:06:00,ROKU,2020-02-07,PDH-PDL-Breakout,PDH-PDL-Fade,long,
2020-02-07 14:07:00,AAPL,2020-02-07,ORB-5min,PDH-PDL-Breakout,short,
2020-02-07 15:02:00,AAL,2020-02-07,ORB-5min,VWAP-Mean-Reversion,short,
2020-02-10 10:22:00,ORCL,2020-02-10,ORB-5min,Round-Number,short,
2020-02-10 10:25:00,ROKU,2020-02-10,Round-Number,ORB-5min,long,
2020-02-10 12:11:00,ADBE,2020-02-10,ORB-5min,VWAP-Mean-Reversion,short,
2020-02-10 15:25:00,MU,2020-02-10,ORB-5min,VWAP-Mean-Reversion,short,
2020-02-10 15:29:00,WFC,2020-02-10,VWAP-Mean-Reversion,ORB-5min,long,
2020-02-11 09:37:00,DAL,2020-02-11,ORB-5min,PDH-PDL-Breakout,long,
2020-02-11 09:46:00,NKE,2020-02-11,VWAP-Mean-Reversion,Round-Number,long,
2020-02-11 09:47:00,DAL,2020-02-11,ORB-5min,VWAP-Mean-Reversion,short,
2020-02-11 09:55:00,NFLX,2020-02-11,PDH-PDL-Breakout,PDH-PDL-Fade,short,
2020-02-11 10:03:00,ORCL,2020-02-11,PDH-PDL-Breakout,VWAP-Mean-Reversion,short,
2020-02-11 10:05:00,INTC,2020-02-11,VWAP-Mean-Reversion,ORB-5min,long,
2020-02-11 10:05:00,INTC,2020-02-11,VWAP-Mean-Reversion,PDH-PDL-Breakout,long,
2020-02-11 10:05:00,CSCO,2020-02-11,VWAP-Mean-Reversion,PDH-PDL-Breakout,long,
2020-02-11 10:06:00,AVGO,2020-02-11,ORB-5min,PDH-PDL-Breakout,long,
2020-02-11 10:08:00,ORCL,2020-02-11,PDH-PDL-Breakout,ORB-5min,long,
2020-02-11 10:19:00,AMD,2020-02-11,ORB-5min,PDH-PDL-Breakout,long,
2020-02-11 10:27:00,QCOM,2020-02-11,ORB-5min,PDH-PDL-Breakout,long,
2020-02-11 10:45:00,ADBE,2020-02-11,ORB-5min,PDH-PDL-Breakout,long,
2020-02-11 11:42:00,CRM,2020-02-11,ORB-5min,PDH-PDL-Fade,short,
2020-02-11 12:00:00,ROKU,2020-02-11,PDH-PDL-Breakout,Round-Number,long,
2020-02-11 13:39:00,MU,2020-02-11,PDH-PDL-Breakout,PDH-PDL-Fade,short,
2020-02-11 14:06:00,CSCO,2020-02-11,ORB-5min,PDH-PDL-Fade,short,
2020-02-11 14:27:00,QCOM,2020-02-11,ORB-5min,Round-Number,long,
2020-02-11 15:08:00,ORCL,2020-02-11,PDH-PDL-Breakout,Round-Number,long,
2020-02-12 09:40:00,SNAP,2020-02-12,ORB-5min,PDH-PDL-Breakout,short,
2020-02-12 09:41:00,SNAP,2020-02-12,ORB-5min,PDH-PDL-Fade,long,
2020-02-12 09:42:00,BAC,2020-02-12,ORB-5min,PDH-PDL-Breakout,long,
2020-02-12 09:44:00,CRM,2020-02-12,ORB-5min,PDH-PDL-Breakout,short,
2020-02-12 09:46:00,DAL,2020-02-12,PDH-PDL-Breakout,VWAP-Mean-Reversion,short,
2020-02-12 09:47:00,WFC,2020-02-12,ORB-5min,PDH-PDL-Breakout,long,
2020-02-12 09:51:00,F,2020-02-12,ORB-5min,PDH-PDL-Breakout,long,
2020-02-12 09:52:00,CSCO,2020-02-12,ORB-5min,PDH-PDL-Breakout,long,
2020-02-12 09:53:00,MSFT,2020-02-12,ORB-5min,PDH-PDL-Breakout,short,
2020-02-12 10:12:00,CSCO,2020-02-12,ORB-5min,Round-Number,long,
2020-02-12 10:15:00,CRM,2020-02-12,ORB-5min,PDH-PDL-Fade,long,
2020-02-12 10:22:00,AVGO,2020-02-12,VWAP-Mean-Reversion,PDH-PDL-Breakout,long,
2020-02-12 10:23:00,DAL,2020-02-12,PDH-PDL-Breakout,ORB-5min,long,
2020-02-12 10:34:00,MU,2020-02-12,ORB-5min,PDH-PDL-Breakout,long,
2020-02-12 10:36:00,DAL,2020-02-12,PDH-PDL-Breakout,Round-Number,short,
2020-02-12 10:54:00,ADBE,2020-02-12,PDH-PDL-Fade,ORB-5min,long,
2020-02-12 10:58:00,CSCO,2020-02-12,ORB-5min,PDH-PDL-Fade,short,
2020-02-12 11:03:00,AAL,2020-02-12,PDH-PDL-Breakout,ORB-5min,long,
2020-02-12 11:10:00,AAPL,2020-02-12,ORB-5min,VWAP-Mean-Reversion,short,
2020-02-12 11:16:00,AAPL,2020-02-12,ORB-5min,PDH-PDL-Breakout,long,
2020-02-12 11:41:00,ADBE,2020-02-12,PDH-PDL-Fade,VWAP-Mean-Reversion,short,
2020-02-12 11:46:00,AAPL,2020-02-12,ORB-5min,PDH-PDL-Fade,short,
2020-02-12 12:24:00,AVGO,2020-02-12,VWAP-Mean-Reversion,ORB-5min,long,
2020-02-12 12:31:00,MU,2020-02-12,ORB-5min,Round-Number,short,
2020-02-12 13:49:00,AAL,2020-02-12,PDH-PDL-Breakout,VWAP-Mean-Reversion,short,
2020-02-12 15:46:00,NVDA,2020-02-12,ORB-5min,PDH-PDL-Breakout,long,
2020-02-12 15:54:00,NVDA,2020-02-12,ORB-5min,PDH-PDL-Fade,short,
2020-02-12 15:55:00,ADBE,2020-02-12,PDH-PDL-Fade,PDH-PDL-Breakout,long,
2020-02-13 09:54:00,TSLA,2020-02-13,PDH-PDL-Fade,ORB-5min,long,
2020-02-13 09:59:00,BAC,2020-02-13,PDH-PDL-Fade,PDH-PDL-Breakout,short,
2020-02-13 10:04:00,QCOM,2020-02-13,ORB-5min,PDH-PDL-Breakout,short,
2020-02-13 10:07:00,ORCL,2020-02-13,Round-Number,PDH-PDL-Fade,long,
2020-02-13 10:08:00,ORCL,2020-02-13,Round-Number,PDH-PDL-Breakout,short,
2020-02-13 10:15:00,F,2020-02-13,PDH-PDL-Breakout,PDH-PDL-Fade,short,
2020-02-13 10:20:00,AMD,2020-02-13,ORB-5min,PDH-PDL-Breakout,long,
2020-02-13 10:21:00,AMD,2020-02-13,ORB-5min,PDH-PDL-Fade,short,
2020-02-13 10:30:00,AAL,2020-02-13,ORB-5min,PDH-PDL-Breakout,short,
2020-02-13 10:40:00,AMD,2020-02-13,ORB-5min,Round-Number,short,
2020-02-13 10:42:00,MU,2020-02-13,PDH-PDL-Fade,ORB-5min,long,
2020-02-13 10:48:00,CRM,2020-02-13,PDH-PDL-Fade,ORB-5min,long,
2020-02-13 10:48:00,CRM,2020-02-13,PDH-PDL-Fade,PDH-PDL-Breakout,long,
2020-02-13 10:52:00,WFC,2020-02-13,PDH-PDL-Fade,VWAP-Mean-Reversion,short,
2020-02-13 11:01:00,MU,2020-02-13,PDH-PDL-Fade,Round-Number,short,
2020-02-13 11:03:00,MSFT,2020-02-13,ORB-5min,PDH-PDL-Breakout,long,
2020-02-13 11:06:00,MSFT,2020-02-13,ORB-5min,PDH-PDL-Fade,short,
2020-02-13 11:25:00,AVGO,2020-02-13,ORB-5min,PDH-PDL-Breakout,long,
2020-02-13 11:37:00,ORCL,2020-02-13,Round-Number,VWAP-Mean-Reversion,short,
2020-02-13 12:27:00,SNAP,2020-02-13,PDH-PDL-Breakout,PDH-PDL-Fade,short,
2020-02-13 13:45:00,DAL,2020-02-13,ORB-5min,VWAP-Mean-Reversion,short,
2020-02-13 14:43:00,CSCO,2020-02-13,VWAP-Mean-Reversion,ORB-5min,long,
2020-02-14 09:35:00,DAL,2020-02-14,PDH-PDL-Breakout,PDH-PDL-Fade,short,
2020-02-14 09:41:00,DIS,2020-02-14,ORB-5min,PDH-PDL-Breakout,short,
2020-02-14 09:46:00,INTC,2020-02-14,PDH-PDL-Fade,VWAP-Mean-Reversion,short,
2020-02-14 09:48:00,F,2020-02-14,PDH-PDL-Breakout,PDH-PDL-Fade,long,
2020-02-14 09:58:00,MSFT,2020-02-14,PDH-PDL-Breakout,PDH-PDL-Fade,long,
2020-02-14 10:08:00,AVGO,2020-02-14,PDH-PDL-Fade,PDH-PDL-Breakout,short,
2020-02-14 10:11:00,F,2020-02-14,PDH-PDL-Breakout,ORB-5min,short,
2020-02-14 10:31:00,ROKU,2020-02-14,ORB-5min,PDH-PDL-Breakout,long,
2020-02-14 10:43:00,AMD,2020-02-14,ORB-5min,PDH-PDL-Breakout,long,
2020-02-14 10:44:00,ROKU,2020-02-14,ORB-5min,PDH-PDL-Fade,short,
2020-02-14 10:47:00,ORCL,2020-02-14,VWAP-Mean-Reversion,ORB-5min,long,
2020-02-14 11:00:00,ADBE,2020-02-14,ORB-5min,PDH-PDL-Breakout,long,
2020-02-14 11:10:00,AAL,2020-02-14,PDH-PDL-Breakout,PDH-PDL-Fade,long,
2020-02-14 11:17:00,ORCL,2020-02-14,VWAP-Mean-Reversion,PDH-PDL-Breakout,long,
2020-02-14 11:56:00,ORCL,2020-02-14,VWAP-Mean-Reversion,PDH-PDL-Fade,short,
2020-02-14 12:13:00,DIS,2020-02-14,ORB-5min,Round-Number,long,
2020-02-14 12:22:00,MU,2020-02-14,Round-Number,PDH-PDL-Fade,long,
2020-02-14 12:37:00,ROKU,2020-02-14,ORB-5min,Round-Number,short,
2020-02-14 12:49:00,CSCO,2020-02-14,ORB-5min,PDH-PDL-Breakout,short,
2020-02-14 12:50:00,CSCO,2020-02-14,ORB-5min,PDH-PDL-Fade,long,
2020-02-14 13:01:00,MU,2020-02-14,Round-Number,PDH-PDL-Breakout,short,
2020-02-14 15:34:00,WFC,2020-02-14,PDH-PDL-Fade,PDH-PDL-Breakout,long,
2020-02-18 11:32:00,ORCL,2020-02-18,VWAP-Mean-Reversion,Round-Number,long,
2020-02-19 09:53:00,MU,2020-02-19,ORB-5min,PDH-PDL-Breakout,long,
2020-02-19 09:56:00,NVDA,2020-02-19,ORB-5min,PDH-PDL-Breakout,long,
2020-02-19 09:57:00,QCOM,2020-02-19,ORB-5min,PDH-PDL-Breakout,long,
2020-02-19 10:04:00,AVGO,2020-02-19,ORB-5min,PDH-PDL-Fade,short,
2020-02-19 10:08:00,AVGO,2020-02-19,ORB-5min,PDH-PDL-Breakout,long,
