strategy,symbol,session_date,direction,entry_ts,exit_ts,entry_price,exit_price,stop_price,target_price,qty,risk_dollars,pnl,r_multiple,exit_reason,secondary_fill
PDH-PDL-Fade,NFLX,2020-09-16,short,2020-09-16T09:46:00,2020-09-16T15:55:00,496.29,484.18,497.57000000000005,481.56,673,1000.0,8150.030000000009,8.150030000000008,session_close,False
PDH-PDL-Fade,WFC,2020-09-16,short,2020-09-16T09:48:00,2020-09-16T10:00:00,25.02,25.14,25.14,24.56,1204,1000.0,-144.4800000000012,-0.14448000000000122,stop,False
PDH-PDL-Fade,CRM,2020-09-16,short,2020-09-16T09:50:00,2020-09-16T09:51:00,251.54,252.03,252.03,248.56,277,1000.0,-135.73000000000252,-0.13573000000000252,stop,False
PDH-PDL-Fade,DIS,2020-09-16,short,2020-09-16T10:13:00,2020-09-16T11:06:00,132.48,132.64,132.64,131.01,303,1000.0,-48.47999999999897,-0.04847999999999897,stop,True
PDH-PDL-Fade,ORCL,2020-09-17,long,2020-09-17T09:33:00,2020-09-17T09:43:00,59.74,59.55,59.55,61.39,960,1000.0,-182.40000000000464,-0.18240000000000464,stop,False
PDH-PDL-Fade,F,2020-09-17,long,2020-09-17T09:33:00,2020-09-17T10:20:00,7.0,7.12,6.890000000000001,7.12,4173,1000.0,500.76000000000045,0.5007600000000004,target,False
PDH-PDL-Fade,SNAP,2020-09-17,long,2020-09-17T09:50:00,2020-09-17T10:26:00,24.47,24.32,24.32,25.215,1037,1000.0,-155.54999999999853,-0.15554999999999852,stop,False
PDH-PDL-Fade,NKE,2020-09-17,long,2020-09-17T09:52:00,2020-09-17T09:53:00,118.17,118.05000000000001,118.05000000000001,119.66,845,1000.0,-101.39999999999183,-0.10139999999999183,stop,True
PDH-PDL-Fade,TSLA,2020-09-17,long,2020-09-17T10:12:00,2020-09-17T10:13:00,436.28,435.26,435.26,457.79,980,1000.0,-999.5999999999822,-0.9995999999999822,stop,False
PDH-PDL-Fade,QCOM,2020-09-17,long,2020-09-17T10:42:00,2020-09-17T11:50:00,114.69,114.45,114.45,118.0,623,1000.0,-149.5199999999968,-0.1495199999999968,stop,True
PDH-PDL-Fade,ADBE,2020-09-18,short,2020-09-18T09:33:00,2020-09-18T12:31:00,474.87,460.5,475.26000000000005,460.5,448,1000.0,6437.760000000002,6.437760000000002,target,False
PDH-PDL-Fade,AAL,2020-09-18,long,2020-09-18T09:33:00,2020-09-18T09:38:00,13.37,13.26,13.26,14.08,8815,1000.0,-969.649999999995,-0.969649999999995,stop,False
PDH-PDL-Fade,NVDA,2020-09-18,short,2020-09-18T09:34:00,2020-09-18T13:26:00,500.85,481.39,503.70000000000005,481.39,350,1000.0,6811.000000000013,6.811000000000012,target,False
PDH-PDL-Fade,DAL,2020-09-18,long,2020-09-18T09:34:00,2020-09-18T09:35:00,33.76,33.535,33.535,35.065,955,1000.0,-214.87500000000136,-0.21487500000000137,stop,False
PDH-PDL-Fade,AMD,2020-09-18,short,2020-09-18T09:37:00,2020-09-18T09:38:00,76.47,76.72,76.72,74.2,4000,1000.0,-1000.0,-1.0,stop,False
PDH-PDL-Fade,NFLX,2020-09-18,short,2020-09-18T10:10:00,2020-09-18T10:15:00,477.1,478.48,478.48,463.28,461,1000.0,-636.1799999999979,-0.6361799999999979,stop,False
PDH-PDL-Fade,AAPL,2020-09-18,long,2020-09-18T10:34:00,2020-09-18T10:35:00,108.88,108.65,108.65,112.2,4347,1000.0,-999.8099999999555,-0.9998099999999555,stop,True
PDH-PDL-Fade,MSFT,2020-09-18,long,2020-09-18T11:12:00,2020-09-18T11:13:00,200.01,199.86,199.86,204.31,5810,1000.0,-871.4999999998679,-0.8714999999998679,stop,False
PDH-PDL-Fade,MU,2020-09-18,short,2020-09-18T11:18:00,2020-09-18T11:23:00,51.27,51.39,51.39,48.82,857,1000.0,-102.83999999999781,-0.10283999999999781,stop,True
PDH-PDL-Fade,NVDA,2020-09-22,short,2020-09-22T09:33:00,2020-09-22T14:04:00,500.63,501.0,501.0,476.19,687,1000.0,-254.19000000000312,-0.25419000000000314,stop,False
PDH-PDL-Fade,ADBE,2020-09-22,short,2020-09-22T09:36:00,2020-09-22T09:37:00,475.7,475.94,475.94,456.6,306,1000.0,-73.44000000000278,-0.07344000000000278,stop,False
PDH-PDL-Fade,NFLX,2020-09-22,short,2020-09-22T09:36:00,2020-09-22T09:58:00,485.05,487.89000000000004,487.89000000000004,466.3,352,1000.0,-999.6800000000112,-0.9996800000000112,stop,False
PDH-PDL-Fade,NKE,2020-09-22,short,2020-09-22T09:38:00,2020-09-22T09:39:00,113.9,114.16,114.16,111.71,133,1000.0,-34.57999999999879,-0.03457999999999879,stop,False
PDH-PDL-Fade,QCOM,2020-09-22,short,2020-09-22T09:40:00,2020-09-22T09:41:00,112.08,112.21,112.21,108.29,937,1000.0,-121.80999999999574,-0.12180999999999574,stop,False
PDH-PDL-Fade,MSFT,2020-09-22,short,2020-09-22T09:51:00,2020-09-22T09:59:00,202.48,202.81,202.81,196.37,2623,1000.0,-865.5900000000328,-0.8655900000000327,stop,False
PDH-PDL-Fade,INTC,2020-09-22,short,2020-09-22T10:40:00,2020-09-22T13:52:00,49.74,49.84,49.84,48.83,846,1000.0,-84.6000000000012,-0.0846000000000012,stop,True
PDH-PDL-Fade,BAC,2020-09-22,long,2020-09-22T11:09:00,2020-09-22T11:54:00,24.04,23.939999999999998,23.939999999999998,24.77,348,1000.0,-34.800000000000495,-0.0348000000000005,stop,False
