strategy,symbol,session_date,direction,entry_ts,exit_ts,entry_price,exit_price,stop_price,target_price,qty,risk_dollars,pnl,r_multiple,exit_reason,secondary_fill
Round-Number,AMD,2022-06-21,short,2022-06-21T09:38:00,2022-06-21T09:59:00,84.74,85.1,85.1,80.0,2777,1000.0,-999.7199999999984,-0.9997199999999984,stop,False
Round-Number,DIS,2022-06-21,long,2022-06-21T10:06:00,2022-06-21T10:07:00,95.05,94.9,94.9,100.0,190,1000.0,-28.49999999999838,-0.02849999999999838,stop,False
Round-Number,AMD,2022-06-22,short,2022-06-22T09:49:00,2022-06-22T09:54:00,84.77,85.1,85.1,80.0,2513,1000.0,-829.2899999999958,-0.8292899999999958,stop,False
Round-Number,ROKU,2022-06-23,short,2022-06-23T09:52:00,2022-06-23T09:58:00,89.82,90.1,90.1,85.0,411,1000.0,-115.08000000000047,-0.11508000000000047,stop,False
Round-Number,MU,2022-06-23,long,2022-06-23T12:59:00,2022-06-23T15:55:00,55.11,56.225,54.9,60.0,306,1000.0,341.1900000000006,0.3411900000000006,session_close,True
Round-Number,AAPL,2022-06-24,long,2022-06-24T13:07:00,2022-06-24T13:19:00,140.09,139.9,139.9,145.0,468,1000.0,-88.91999999999894,-0.08891999999999893,stop,True
Round-Number,ORCL,2022-06-27,short,2022-06-27T10:07:00,2022-06-27T10:32:00,69.85,70.1,70.1,65.0,91,1000.0,-22.75,-0.02275,stop,False
Round-Number,MU,2022-06-27,short,2022-06-27T11:12:00,2022-06-27T15:55:00,59.88,58.7,60.1,55.0,297,1000.0,350.4599999999999,0.35045999999999994,session_close,True
Round-Number,ROKU,2022-06-27,short,2022-06-27T14:33:00,2022-06-27T15:55:00,94.77,94.57,95.1,90.0,27,1000.0,5.400000000000077,0.005400000000000077,session_close,False
Round-Number,NKE,2022-06-27,long,2022-06-27T15:07:00,2022-06-27T15:38:00,110.12,109.9,109.9,115.0,297,1000.0,-65.33999999999966,-0.06533999999999966,stop,False
Round-Number,ROKU,2022-06-28,long,2022-06-28T09:39:00,2022-06-28T09:49:00,95.22,94.9,94.9,100.0,310,1000.0,-99.19999999999789,-0.09919999999999789,stop,False
Round-Number,MU,2022-06-28,long,2022-06-28T09:59:00,2022-06-28T10:07:00,60.17,59.9,59.9,65.0,794,1000.0,-214.3800000000025,-0.21438000000000249,stop,True
Round-Number,DIS,2022-06-28,long,2022-06-28T09:59:00,2022-06-28T10:05:00,100.12,99.9,99.9,105.0,478,1000.0,-105.15999999999946,-0.10515999999999946,stop,False
