strategy,symbol,session_date,direction,entry_ts,exit_ts,entry_price,exit_price,stop_price,target_price,qty,risk_dollars,pnl,r_multiple,exit_reason
VWAP-Mean-Reversion,MSFT,2021-06-30,short,2021-06-30T11:15:00,2021-06-30T11:25:00,271.11,270.58587143284916,271.2409745779786,270.58587143284916,429,1000.0,224.85115530771617,0.22485115530771618,target
VWAP-Mean-Reversion,META,2021-06-30,short,2021-06-30T12:21:00,2021-06-30T12:26:00,15.1,15.084889632326401,15.211356309586812,15.084889632326401,20,1000.0,0.3022073534719638,0.0003022073534719638,target
VWAP-Mean-Reversion,MSFT,2021-07-01,short,2021-07-01T09:46:00,2021-07-01T09:47:00,270.45,270.4395472950632,270.53954729506324,270.4395472950632,1479,1000.0,15.45955060147918,0.01545955060147918,target
VWAP-Mean-Reversion,F,2021-07-01,short,2021-07-01T15:01:00,2021-07-01T15:04:00,14.94,14.939523781261993,15.039523781261993,14.939523781261993,1823,1000.0,0.8681467593854766,0.0008681467593854766,target
VWAP-Mean-Reversion,META,2021-07-02,short,2021-07-02T09:51:00,2021-07-02T09:52:00,15.0,14.997573959333273,15.111309805409057,14.997573959333273,38,1000.0,0.0921895453356143,9.218954533561429e-05,target
VWAP-Mean-Reversion,QCOM,2021-07-02,short,2021-07-02T10:56:00,2021-07-02T10:59:00,141.93,142.0779759587338,142.0779759587338,141.71049165038312,210,1000.0,-31.07495133409401,-0.03107495133409401,stop
VWAP-Mean-Reversion,ADBE,2021-07-06,short,2021-07-06T09:46:00,2021-07-06T09:47:00,597.46,598.0912974918879,598.0912974918879,597.0094077993848,71,1000.0,-44.82212192403631,-0.04482212192403631,stop
VWAP-Mean-Reversion,MSFT,2021-07-06,short,2021-07-06T09:48:00,2021-07-06T09:49:00,278.97,278.58596875001757,279.090132902666,278.58596875001757,781,1000.0,299.9284062362984,0.29992840623629835,target
VWAP-Mean-Reversion,PLTR,2021-07-06,short,2021-07-06T09:52:00,2021-07-06T09:53:00,24.69,24.687175149668548,24.78717514966855,24.687175149668548,188,1000.0,0.5310718623132828,0.0005310718623132829,target
VWAP-Mean-Reversion,META,2021-07-06,short,2021-07-06T10:13:00,2021-07-06T10:33:00,15.06,15.033587897247854,15.165862000646783,15.033587897247854,27,1000.0,0.7131267743079661,0.0007131267743079661,target
VWAP-Mean-Reversion,SOFI,2021-07-07,short,2021-07-07T09:46:00,2021-07-07T09:47:00,17.48,17.467502353398785,17.59640783286265,17.467502353398785,508,1000.0,6.348804473417218,0.006348804473417218,target
VWAP-Mean-Reversion,SNAP,2021-07-07,short,2021-07-07T09:58:00,2021-07-07T10:00:00,69.85,69.63744918590955,69.99528132584216,69.63744918590955,461,1000.0,97.98592529569682,0.09798592529569682,target
VWAP-Mean-Reversion,MU,2021-07-09,short,2021-07-09T09:47:00,2021-07-09T09:48:00,77.55,77.66430611238935,77.66430611238935,77.1900204476815,471,1000.0,-53.83817893538733,-0.05383817893538733,stop
VWAP-Mean-Reversion,INTC,2021-07-09,short,2021-07-09T09:49:00,2021-07-09T09:58:00,55.53,55.47423221771848,55.67963654784178,55.47423221771848,813,1000.0,45.339206994876406,0.0453392069948764,target
