strategy,symbol,session_date,direction,entry_ts,exit_ts,entry_price,exit_price,stop_price,target_price,qty,risk_dollars,pnl,r_multiple,exit_reason,secondary_fill
ORB-Aligned-300Plus-MonSkip,NFLX,2024-08-14,long,2024-08-14T11:56:00,2024-08-14T15:55:00,663.32,661.54,648.69,692.58,68,1000.0,-121.04000000000588,-0.12104000000000588,session_close,False
ORB-Aligned-300Plus-MonSkip,META,2024-08-14,long,2024-08-14T11:57:00,2024-08-14T12:32:00,533.17,528.06,528.06,543.39,195,1000.0,-996.4500000000027,-0.9964500000000026,stop,False
ORB-Aligned-300Plus-MonSkip,ADBE,2024-08-15,long,2024-08-15T10:07:00,2024-08-15T15:55:00,555.49,553.35,544.0,578.47,87,1000.0,-186.1799999999988,-0.18617999999999882,session_close,False
ORB-Aligned-300Plus-MonSkip,MSFT,2024-08-16,short,2024-08-16T09:59:00,2024-08-16T15:55:00,417.69,418.67,421.34,410.39000000000004,273,1000.0,-267.54000000000497,-0.26754000000000494,session_close,False
ORB-Aligned-300Plus-MonSkip,NFLX,2024-08-16,long,2024-08-16T10:06:00,2024-08-16T15:55:00,672.77,673.245,666.0,686.31,147,1000.0,69.82500000000334,0.06982500000000334,session_close,False
ORB-Aligned-300Plus-MonSkip,NFLX,2024-08-20,long,2024-08-20T09:45:00,2024-08-20T15:55:00,700.13,698.77,688.03,724.33,82,1000.0,-111.52000000000112,-0.11152000000000112,session_close,False
ORB-Aligned-300Plus-MonSkip,MSFT,2024-08-20,long,2024-08-20T09:54:00,2024-08-20T15:55:00,423.13,424.95,421.63,426.13,666,1000.0,1212.1199999999953,1.2121199999999954,session_close,False
ORB-Aligned-300Plus-MonSkip,META,2024-08-20,short,2024-08-20T15:49:00,2024-08-20T15:55:00,526.22,526.63,529.08,520.5,349,1000.0,-143.0899999999889,-0.1430899999999889,session_close,False
ORB-Aligned-300Plus-MonSkip,META,2024-08-21,long,2024-08-21T09:52:00,2024-08-21T15:55:00,531.18,534.64,526.94,539.6599999999997,235,1000.0,813.1000000000085,0.8131000000000086,session_close,False
ORB-Aligned-300Plus-MonSkip,NFLX,2024-08-21,short,2024-08-21T10:17:00,2024-08-21T10:45:00,692.06,698.36,698.36,679.4599999999998,158,1000.0,-995.4000000000108,-0.9954000000000108,stop,False
ORB-Aligned-300Plus-MonSkip,MSFT,2024-08-21,short,2024-08-21T11:53:00,2024-08-21T14:00:00,422.37,424.15,424.15,418.81000000000006,535,1000.0,-952.2999999999854,-0.9522999999999854,stop,False
ORB-Aligned-300Plus-MonSkip,NFLX,2024-08-22,long,2024-08-22T10:09:00,2024-08-22T11:43:00,698.38,688.6,688.6,717.9399999999999,102,1000.0,-997.5599999999972,-0.9975599999999972,stop,False
ORB-Aligned-300Plus-MonSkip,MSFT,2024-08-23,long,2024-08-23T10:01:00,2024-08-23T10:38:00,418.25,416.66,416.66,421.42999999999995,628,1000.0,-998.5199999999843,-0.9985199999999843,stop,False
ORB-Aligned-300Plus-MonSkip,META,2024-08-23,short,2024-08-23T10:47:00,2024-08-23T15:55:00,531.84,527.74,537.8,519.9200000000002,167,1000.0,684.7000000000038,0.6847000000000038,session_close,False
ORB-Aligned-300Plus-MonSkip,ADBE,2024-08-27,long,2024-08-27T09:54:00,2024-08-27T10:32:00,558.0,565.2,554.4,565.2,58,1000.0,417.60000000000264,0.41760000000000264,target,False
ORB-Aligned-300Plus-MonSkip,MSFT,2024-08-27,short,2024-08-27T11:43:00,2024-08-27T13:34:00,410.63,413.12,413.12,405.65,401,1000.0,-998.4900000000036,-0.9984900000000037,stop,False
ORB-Aligned-300Plus-MonSkip,NFLX,2024-08-28,short,2024-08-28T09:56:00,2024-08-28T11:11:00,690.94,681.0200000000002,695.9,681.0200000000002,140,1000.0,1388.7999999999784,1.3887999999999783,target,False
ORB-Aligned-300Plus-MonSkip,MSFT,2024-08-28,short,2024-08-28T10:18:00,2024-08-28T15:55:00,412.42,410.96,415.16,406.94,364,1000.0,531.4400000000132,0.5314400000000132,session_close,False
ORB-Aligned-300Plus-MonSkip,ADBE,2024-08-28,short,2024-08-28T11:12:00,2024-08-28T15:55:00,561.8,562.05,568.37,548.6599999999999,65,1000.0,-16.25,-0.01625,session_close,False
ORB-Aligned-300Plus-MonSkip,NFLX,2024-08-30,short,2024-08-30T10:58:00,2024-08-30T15:55:00,691.44,700.05,701.28,671.7600000000002,101,1000.0,-869.6099999999899,-0.8696099999999899,session_close,False
ORB-Aligned-300Plus-MonSkip,MSFT,2024-09-03,short,2024-09-03T10:43:00,2024-09-03T12:35:00,415.69,411.03000000000003,418.02,411.03000000000003,429,1000.0,1999.1399999999862,1.9991399999999862,target,False
ORB-Aligned-300Plus-MonSkip,ADBE,2024-09-03,short,2024-09-03T11:59:00,2024-09-03T15:55:00,572.3,570.56,576.32,564.2599999999998,207,1000.0,360.1800000000019,0.3601800000000019,session_close,False
ORB-Aligned-300Plus-MonSkip,NFLX,2024-09-04,long,2024-09-04T10:31:00,2024-09-04T15:55:00,682.4,680.02,672.91,701.38,105,1000.0,-249.89999999999952,-0.2498999999999995,session_close,False
ORB-Aligned-300Plus-MonSkip,META,2024-09-04,long,2024-09-04T10:35:00,2024-09-04T15:55:00,512.21,513.2,504.11,528.4100000000001,123,1000.0,121.77000000000112,0.12177000000000111,session_close,False
